ano;numero_termo;numero_sei;orgao_acordo;parceiro_acordo;objeto;inicio_vigencia;fim_vigencia;situacao;link_documento;unnamed_10
2021;1;2270.01.0031664/2021-55;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Hospital e Maternidade São José;Promover o intercâmbio de seus residentes, visando o aperfeiçoamento técnico-científico.;2021-08-01 00:00:00;2026-08-01 00:00:00;Vigente;https://fhemigmg-my.sharepoint.com/:b:/g/personal/patricia_brito_fhemig_mg_gov_br/IQAKYcx3XOIXQLaHCHQxMxEhAZ_hwRN5ajdYNLchksmQ52s?e=oWbfHM;
2021;1;2270.01.0018667/2021-28;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Hospital Imaculada Conceição;Promover o intercâmbio de seus residentes, visando o aperfeiçoamento técnico-científico.;2021-06-01 00:00:00;2026-06-01 00:00:00;Encerrado;https://fhemigmg-my.sharepoint.com/:b:/g/personal/patricia_brito_fhemig_mg_gov_br/IQCLd8SU5fqcR70hYrrIjU_qAS9cV3d4GaZRCFLBbclG-Rs?e=pV3JzV;
2021;1;2270.01.0001689/2021-12;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Hospital Odilon Behrens ;Promover o intercâmbio de seus residentes, visando o aperfeiçoamento técnico-científico.;2021-07-01 00:00:00;2026-07-01 00:00:00;Vigente;https://fhemigmg-my.sharepoint.com/:b:/g/personal/patricia_brito_fhemig_mg_gov_br/IQAlGr1_9FZJRKiBbveAu1UMAfJkgfMneOSLM8moswWlqTE?e=Wi3Kqj;
2021;1;2270.01.0048054/2020-42;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Hospital São João de Deus (Fundação Geraldo Corrêa);Promover o intercâmbio de seus residentes, visando o aperfeiçoamento técnico-científico.;2021-09-01 00:00:00;2026-09-01 00:00:00;Vigente;https://fhemigmg-my.sharepoint.com/:b:/g/personal/patricia_brito_fhemig_mg_gov_br/IQDhDUSHPbX8SJjzviYTBqNKAf9DwczWO8cpCmRBbh8te1U?e=xZsCWl;
2021;1;2270.01.0014796/2021-76;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Hospital Semper ;Promover o intercâmbio de seus residentes, visando o aperfeiçoamento técnico-científico.;2021-08-01 00:00:00;2026-08-01 00:00:00;Vigente;https://fhemigmg-my.sharepoint.com/:b:/g/personal/patricia_brito_fhemig_mg_gov_br/IQCDHmUQGJX7RLCScrNhY5DUAadzKaXIb8Imp_1d6ageXcg?e=9TqfXy;
2021;1;2270.01.0026128/2020-53;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Instituto das Pequenas Missionárias de Maria Imaculada - Hospital Madre Teresa;Promover o intercâmbio de seus residentes, visando o aperfeiçoamento técnico-científico.;2021-10-01 00:00:00;2026-10-01 00:00:00;Vigente;https://fhemigmg-my.sharepoint.com/:b:/g/personal/patricia_brito_fhemig_mg_gov_br/IQB9w08r8l4NRp3VMvKKwmUfATEvcw0cL-HgKGoApuO0PcU?e=ghVFQ8;
2021;1;2270.01.0013737/2021-54;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Instituto de Previdência dos Servidores do Estado de Minas Gerais - IPSEMG;Promover o intercâmbio de seus residentes, visando o aperfeiçoamento técnico-científico.;2021-06-01 00:00:00;2026-06-01 00:00:00;Encerrado;https://fhemigmg-my.sharepoint.com/:b:/g/personal/patricia_brito_fhemig_mg_gov_br/IQAIEhJmjj14QrXl4OKPtO4pAT_x37q49pz0oRX7N9rhQwk?e=yRTGc3;
2021;1;2270.01.0017324/2021-11;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Irmandade de Nossa Senhora das Graças ;Promover o intercâmbio de seus residentes, visando o aperfeiçoamento técnico-científico.;2021-06-01 00:00:00;2026-06-01 00:00:00;Encerrado;https://fhemigmg-my.sharepoint.com/:b:/g/personal/patricia_brito_fhemig_mg_gov_br/IQCT2YlPmuqFQbE2aPv4DmslAfuBv9EH4lt4LyKmfhsb91Q?e=dUdiLG;
2021;1;2270.01.0003483/2021-74;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Santa Casa de Misericórdia de Barbacena ;Promover o intercâmbio de seus residentes, visando o aperfeiçoamento técnico-científico.;2021-10-01 00:00:00;2026-10-01 00:00:00;Vigente;https://fhemigmg-my.sharepoint.com/:b:/g/personal/patricia_brito_fhemig_mg_gov_br/IQD0ln_Y4MUpTbQxIKK-A8zAAVph-HHP9hOU0RqtbgPMGOA?e=RCg3Wp;
2021;1;2270.01.0029435/2020-04;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;UNIMED Belo Horizonte Cooperativa de Trabalho Médico;Promover o intercâmbio de seus residentes, visando o aperfeiçoamento técnico-científico.;2021-07-01 00:00:00;2026-07-01 00:00:00;Vigente;https://fhemigmg-my.sharepoint.com/:b:/g/personal/patricia_brito_fhemig_mg_gov_br/IQAbyEWt6neiQZHngaxN_15nAYLDEMxZY4OtlSnThv06j7Q?e=3If4rb;
2021;1;2270.01.0055097/2020-98;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Universidade Federal de Juiz de Fora - UFJF (Hospital Universitário - HU/Ebserh);Promover o intercâmbio de seus residentes, visando o aperfeiçoamento técnico-científico.;2021-10-01 00:00:00;2026-10-01 00:00:00;Vigente;https://fhemigmg-my.sharepoint.com/:b:/g/personal/patricia_brito_fhemig_mg_gov_br/IQCDc-oo7XeTS6bQhd1CV8qwAXzyT5OUYT0JQ3gUc3MOJY8?e=hzfTY6;
2021;235;2060.01.0000941/2021-73;FUNDACAO JOAO PINHEIRO;CAPACITACAO, INSERCAO E DESENVOLVIMENTO;Objetiva o presente instrumento possibilitar a concessão de estágios extracurricular aos alunos regularmente matriculados nos cursos mantidos pela ESCOLA DE GOVERNO/FJP, com vistas à complementação educacional e o estabelecimento de vínculo educativo-profissionalizante, supervisionado e desenvolvido como parte do projeto pedagógico e do itinerário formativo do aluno, atuando o CIDE como um Agente de Integração, auxiliar no processo de aperfeiçoamento do instituto do estágio.;2022-07-06 00:00:00;2027-07-05 00:00:00;Vigente;https://fjp.mg.gov.br/wp-content/uploads/2022/03/Convenio-CIDE-29-09-2022-LGPD.pdf;
2021;29370872;2270.01.0013737/2021-54;INSTITUTO DE PREVIDENCIA DO SERVIDORES DO ESTADO DE MINAS GERAIS;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Acordo de cooperação mutua nº 29370872 que entre si celebram a Fundação Hospitalar do Estado de Minas Gerais - FHEMIG e o IPSEMG com o objetivo que promover o intercâmbio de seus residentes visando o aperfeiçoamento técnico/cientifico;2021-06-23 00:00:00;2026-06-23 00:00:00;Vigente;https://nuvem.cge.mg.gov.br/index.php/s/ze7KZB5sA3EcALz;
2021;S/N;2370.01.0023517/2021-87;INSTITUTO MINEIRO DE AGROPECUARIA;PREFEITURA MUNICIPAL DE AGUA COMPRIDA;O presente instrumento tem por objeto o estabelecimento de parceria entre o IMA e a Prefeitura Municipalde Água Comprida para formalizar a conjugação de esforços entre os partícipes, a fim de garantir a execuçãodas atribuições do IMA visando à implantação de um posto de atendimento à comunidade no município deÁgua Comprida,;2021-08-06 00:00:00;2026-08-06 00:00:00;Vigente;https://expressomgdrive.mg.gov.br/index.php/s/MZ96e2xzEYaGW8L?dir=undefined&openfile=98877723;
2021;S/N;2370.01.0036519/2021-76;INSTITUTO MINEIRO DE AGROPECUARIA;PREFEITURA MUNICIPAL DE BELO VALE;O presente instrumento tem por objeto parceria entre o IMA e a Prefeitura Municipal de Belo Vale para formalizar a conjugação de esforços entre os partícipes, a fim de garantir a execução das atribuições do IMA, para a instalação do Escritório Seccional;2021-11-18 00:00:00;2025-11-18 00:00:00;Encerrado;https://expressomgdrive.mg.gov.br/index.php/s/MZ96e2xzEYaGW8L?dir=undefined&openfile=98877752;
2021;S/N;2370.01.0033216/2021-17;INSTITUTO MINEIRO DE AGROPECUARIA;PREFEITURA MUNICIPAL DE JEQUITIBA;O presente instrumento tem por objeto o estabelecimento de parceria entre o IMA, a PrefeituraMunicipal de Jequitibá e o Sindicato dos Produtores Rurais de Jequitibá, para formalizar aconjugação de esforços entre os partícipes, a fim de garantir a execução das atribuições do IMA visando àimplantação de um posto de atendimento à comunidade no município de Jequitibá;2021-10-28 00:00:00;2026-10-28 00:00:00;Vigente;https://expressomgdrive.mg.gov.br/index.php/s/MZ96e2xzEYaGW8L?dir=undefined&openfile=98877752;
2021;S/N;2370.01.0033216/2021-17;INSTITUTO MINEIRO DE AGROPECUARIA;PREFEITURA MUNICIPAL DE JEQUITIBA;O presente instrumento tem por objeto o estabelecimento de parceria entre o IMA, a PrefeituraMunicipal de Jequitibá e o Sindicato dos Produtores Rurais de Jequitibá, para formalizar aconjugação de esforços entre os partícipes, a fim de garantir a execução das atribuições do IMA visando àimplantação de um posto de atendimento à comunidade no município de Jequitibá;2021-10-28 00:00:00;2026-10-28 00:00:00;Vigente;https://expressomgdrive.mg.gov.br/index.php/s/MZ96e2xzEYaGW8L?dir=undefined&openfile=98877752;
2021;S/N;2370.01.0026642/2021-05;INSTITUTO MINEIRO DE AGROPECUARIA;PREFEITURA MUNICIPAL DE LIMEIRA DO OESTE;O presente instrumento tem por objeto o estabelecimento de parceria entre o IMA e a Prefeitura Municipalde Limeira do Oeste para formalizar a conjugação de esforços entre os partícipes, a fim de colaborar naexecução das atribuições do IMA, para a instalação do Escritório Seccional de Limeira do Oeste,vinculado à Coordenadoria Regional de Uberaba;2021-08-25 00:00:00;2026-08-25 00:00:00;Vigente;https://expressomgdrive.mg.gov.br/index.php/s/MZ96e2xzEYaGW8L?dir=undefined&openfile=98877723;
2021;S/N;2370.01.0022375/2021-75;INSTITUTO MINEIRO DE AGROPECUARIA;PREFEITURA MUNICIPAL DE PIEDADE DOS GERAIS;O presente instrumento tem por objeto parceria entre o IMA e a Prefeitura Municipal de Piedade dos Gerais para formalizar a conjugação de esforços entre os partícipes, a fim de garantir a execução das atribuições do IMA, visando à implantação de um Posto de Atendimento;2021-07-26 00:00:00;2026-07-26 00:00:00;Vigente;https://expressomgdrive.mg.gov.br/index.php/s/MZ96e2xzEYaGW8L?dir=undefined&openfile=98877752;
2021;S/N;2370.01.0037915/2021-20;INSTITUTO MINEIRO DE AGROPECUARIA;PREFEITURA MUNICIPAL DE SANTANA DOS MONTES;O presente instrumento tem por objeto o estabelecimento de parceria entre o IMA e a Prefeitura Municipalde Santana dos Montes para formalizar a conjugação de esforços entre os participes, a fim de garantir aexecução das atribuições do IMA visando à implantação de um posto de atendimento à comunidade nomunicípio de Santana Dos Montes,;2021-12-14 00:00:00;2026-12-14 00:00:00;Vigente;https://expressomgdrive.mg.gov.br/index.php/s/MZ96e2xzEYaGW8L?dir=undefined&openfile=98877752;
2021;S/N;2370.01.0021988/2021-48;INSTITUTO MINEIRO DE AGROPECUARIA;PREFEITURA MUNICIPAL DE VERISSIMO;O presente instrumento tem por objeto o estabelecimento de parceria entre o IMA e aPrefeitura Municipal de Veríssimo para formalizar a conjugação de esforços entre os partícipes, a fim degarantir a execução das atribuições do IMA visando à implantação de um posto de atendimento àcomunidade no município de Veríssimo,;2021-07-27 00:00:00;2026-07-27 00:00:00;Vigente;https://expressomgdrive.mg.gov.br/index.php/s/MZ96e2xzEYaGW8L?dir=undefined&openfile=98877723;
2021;S/N;2370.01.0028911/2021-46;INSTITUTO MINEIRO DE AGROPECUARIA;SINDICATO DE PRODUTORES RURAIS DE ARAXA;O presente instrumento tem por objeto o estabelecimento de parceria entre o IMA e o Sindicato dosProdutores Rurais de Araxá para formalizar a conjugação de esforços entre os partícipes, a fim de garantira execução das atribuições do IMA visando à implantação de um posto de atendimento à comunidade nomunicípio de Araxá,;2021-09-23 00:00:00;2026-09-23 00:00:00;Vigente;https://expressomgdrive.mg.gov.br/index.php/s/MZ96e2xzEYaGW8L?dir=undefined&openfile=98877723;
2021;S/N;2370.01.0031299/2021-75;INSTITUTO MINEIRO DE AGROPECUARIA;SINDICATO RURAL DE COMENDADOS GOMES;O presente instrumento tem por objeto o estabelecimento de parceria entre o IMA e o Sindicato Rural deComendador Gomes para formalizar a conjugação de esforços entre os partícipes, a fim de garantir aexecução das atribuições do IMA visando à implantação de um posto de atendimento à comunidade nomunicípio de Comendador Gomes;2021-09-28 00:00:00;2026-09-28 00:00:00;Vigente;https://expressomgdrive.mg.gov.br/index.php/s/MZ96e2xzEYaGW8L?dir=undefined&openfile=98877723;
2021;S/N;2250.01.0001259/2022-06 ;JUNTA COMERCIAL DO ESTADO DE MINAS GERAIS;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;Acesso a Base de Dados do Cadastro Estadual de Empresas Mercantis, organizado, mantido e atualizado pela JUCEMG.;2022-09-09 00:00:00;2026-11-09 00:00:00;Vigente;https://nuvem.cge.mg.gov.br/index.php/s/d2bsRg6K8Y2z27t;
2021;S/N;2250.01.0001029/2021-11;JUNTA COMERCIAL DO ESTADO DE MINAS GERAIS;PROCURADORIA FEDERAL EM MINAS GERAIS - ADVOCACIA GERAL DA UNIAO;Acesso a Base de Dados do Cadastro Estadual de Empresas Mercantis, organizado, mantido e atualizado pela JUCEMG.;2021-07-19 00:00:00;2026-07-18 00:00:00;Vigente;https://nuvem.cge.mg.gov.br/index.php/s/epmmHbgSFTJ4B2K;
2021;4;1510.01.0234537/2021-33;POLICIA CIVIL DO ESTADO DE MINAS GERAIS;ASSEMBLEIA LEGISLATIVA DO ESTADO DE MINAS GERAIS;Intercâmbio de conhecimento entre Acadepol  (PCMG) e ELE (Escola do Legislativo da ALMG).;2022-10-03 00:00:00;2027-10-02 00:00:00;Vigente;https://drive.google.com/file/d/1Z9u08OBNcXxLf2d2UrPv8iTzz9-ZwjmW/view?usp=drive_link;
2021;1787679;1510.01.0004970/2021-42;POLICIA CIVIL DO ESTADO DE MINAS GERAIS;CONTRADOLARIA GERAL DA UNIAO;O presente ACORDO tem como objeto o estabelecimento de mecanismo de cooperação entre a CGU e a PCMG, visando ao desenvolvimento de projetos e ações, no âmbito de suas competências institucionais comuns, que possam contribuir para a prevenção e o combate à corrupção, para a promoção da transparência e da ética pública, para o fomento do controle social e para o fortalecimento da gestão pública;2021-07-08 00:00:00;2026-07-07 00:00:00;Vigente;https://drive.google.com/file/d/14GSxLwhLkXZjs8J52SYbJdr9fVrXFVHA/view?usp=drive_link;
2021;95;1510.01.0020459/2020-09;POLICIA CIVIL DO ESTADO DE MINAS GERAIS;MINISTERIO PUBLICO DO ESTADO DE MINAS GERAIS;desenvolvimento de ações que viabilizem o cumprimento das finalidades do Grupo de Atuação Especial de Combate ao Crime Organizado – GAECO, do MPMG;2021-12-16 00:00:00;2026-12-15 00:00:00;Vigente;https://drive.google.com/file/d/1TMlT7UurlWqNbkYhmrEan6EFpWl3SuNr/view?usp=drive_link;
2021;58;1510.01.0209940/2020-93;POLICIA CIVIL DO ESTADO DE MINAS GERAIS;POLICIA CIVIL DO ESTADO DE MINAS GERAIS, TRIBUNAL DE JUSTICA DO ESTADO DE MINAS GERAIS, MINISTERIO PUBLICO DO ESTADO DE MINAS GERAIS;Institucionalizar mecanismos que garantam a permanente articulação entre os partícipes, com ações conjuntas e coordenadas, no que tange à realização de exames periciais em drogas e insumos apreendidos em processos de crime de menor potencial ofensivo como Termo Circunstanciado de Ocorrência – TCO´s e Boletim Circunstanciado de Ocorrência – BOC’s, em todo o estado de Minas Gerais;2021-09-03 00:00:00;2026-09-02 00:00:00;Vigente;https://drive.google.com/file/d/1izPR5-7gOvgikR4Iwo_kmrN3MHp-oUx6/view?usp=drive_link;
2021;S/N;1220.01.0007455/2020-29;SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;INSITTUTO BRASILEIRO DE MUSEUS;Conjugação de esforços entre a SEDE e o IBRAM, com vistas à mútua cooperação para o compartilhamento de informações e desenvolvimento de estudos, visando o fortalecimento das políticas públicas na área de mineração, no âmbito do Estado de Minas Gerais.;2021-10-01 00:00:00;2023-10-01 00:00:00;Encerrado;https://nuvem.cge.mg.gov.br/index.php/s/nNqtbMEmENMRsGy;
2021;26321230;1220.01.0007385/2020-76;SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;SERVICO BRASILEIRO DE APOIO AS MICROS E PEQUENAS EMPRESAS;Conjunção de esforços dos partícipes visando o desenvolvimento do mercado fornecedor local para aumentar a competição dos certames licitatórios realizados pelo Governo do Estado de Minas Gerais para geração de emprego e renda na economia de Minas Gerais, por meio da definição de estratégias para o tratamento aos pequenos negócios nos termos da Lei Complementar nº 123, de 14 de dezembro de 2006 e da Lei Estadual nº 20826, de 31 de julho de 2013;2021-04-15 00:00:00;2023-04-15 00:00:00;Encerrado;https://nuvem.cge.mg.gov.br/index.php/s/iW3DAN8ky5H8TRq;
2021;22616371;1220.01.0007085/2020-28 ;SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;SINDICATO E ORGANIZACAO DAS COOPERATIVAS DO ESTADO DE MINAS GERAIS;Constitui objeto do presente instrumento a conjunção de esforços para implementar ações que visam fomentar o desenvolvimento das Cooperativas Mineiras no tocante ao apoio na organização produtiva, gestão e qualificação de empreendimentos cooperativos.;2021-01-07 00:00:00;2023-01-07 00:00:00;Encerrado;https://nuvem.cge.mg.gov.br/index.php/s/kdByomNtypCFdGB;
2021;1º TA - 22616371;1220.01.0007085/2020-28 ;SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;SINDICATO E ORGANIZACAO DAS COOPERATIVAS DO ESTADO DE MINAS GERAIS;Constitui objeto do presente instrumento a conjunção de esforços para implementar ações que visam fomentar o desenvolvimento das Cooperativas Mineiras no tocante ao apoio na organização produtiva, gestão e qualificação de empreendimentos cooperativos.;2021-01-07 00:00:00;2023-01-07 00:00:00;Encerrado;https://nuvem.cge.mg.gov.br/index.php/s/XM9EJRmtJPdNoSc;
2021;248;1220.01.0003914/2025-76 ;SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;TRIBUNAL DE JUSTIÇA DO ESTADO DE MINAS GERAIS, MINISTÉRIO PÚBLICO DO ESTADO DE MINAS GERAIS, AGÊNCIA DE DESENVOLVIMENTO DA REGIÃO METROPOLITANA DE BELO HORIZONTE, DEFENSORIA PÚBLICA DO ESTADO DE MINAS GERAIS, COLÉGIO REGISTRAL IMOBILIÁRIO DE MINAS GERAIS, ASSOCIAÇÃO MINEIRA DOS MUNICÍPIOS;O presente Acordo tem por objeto a mútua cooperação entre os partícipes, no âmbito de suas respectivas áreas de atuação, com vistas a proporcionar a implementação e a atuação do Núcleo Interinstitucional de Regularização Fundiária na condução de projeto interinstitucional destinado ao planejamento e à execução de ações referentes à temática da regularização fundiária no âmbito do Estado de Minas Gerais. ;2021-09-29 00:00:00;2026-09-29 00:00:00;Vigente;https://nuvem.cge.mg.gov.br/index.php/s/XdppqDznSdJx8jK;
2021;21;1370.01.0004571/2021-43_x000D_ (1480.01.0002514/2025-83);SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;MINISTERIO PUBLICO DO ESTADO DE MINAS GERAIS;IMPLEMENTAÇÃO DA COLETA SELETIVA;2021-03-02 00:00:00;2030-03-01 00:00:00;Vigente;https://social.mg.gov.br/images/SubPG/Transparencia/inteiro_teor_act/Acordo-de-Cooperao-Tcnici21-2021.pdf;
2021;37;1480.01.0005887/2021-10;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;PREFEITURA MUNICIPAL DE SAO PAULO;Projeto SER-DH;2021-08-25 00:00:00;2026-08-24 00:00:00;Vigente;https://social.mg.gov.br/images/SubPG/Transparencia/inteiro_teor_act/Acordo-de-Cooperao-Tcnici037-2021.pdf;
2020;1910002918;1300.01.0001870/2019-78;AGENCIA DE DESENVOLVIMENTO DA REGIAO METROPOLITANA DE BELO HORIZONTE;SECRETARIA DE ESTADO DE INFRAESTRUTURA E MOBILIDADE, SECRETARIA DE ESTADO DE FAZENDA;Fornecimento de dados pela SEF/MG à SEINFRA/MG e Agência RMBH, relativos às atividades econômicas desenvolvidas no Estado de Minas Gerias, visando ao desenvolvimento e manutenção dos planos de mobilidade e de infraestrutura do Estado de Minas Gerais. Matriz Origem e Destino de Cargas com dados fiscais;2020-01-18 00:00:00;2025-01-17 00:00:00;Encerrado;https://nuvem.cge.mg.gov.br/index.php/s/6PzcPAMMxQYLai5;
2020;4;1400.01.0035410/2020-49;CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS;PREFEITURA MUNICIPAL DE ALMENARA;O estabelecimento de condições de cooperação mútua entre os convenentes, visando à execução pelo CBMMG, dos Serviços de Prevenção e de Combate a Incêndio, Busca e Salvamento, Resgate e Defesa Civil no Município de Almenara/MG e região.;2020-07-16 00:00:00;2025-07-15 00:00:00;Encerrado ;https://drive.google.com/file/d/1GDCmBAJa82cxcLvRdByFZs_x7YRenk6-/view?usp=sharing;
2020;S/N;1400.01.0008511/2020-83;CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS;PREFEITURA MUNICIPAL DE ANDRADAS;Estabelecer as intenções do CBMMG e do Município de Andradas/MG, em firmar um instrumento Público Específico, com vistas à executar pelo CBMMG, dos Serviços de Prevenção e de Combate a Incêndio, Busca e Salvamento, Resgate e Defesa Civil no Município de Andradas/MG, impondo assim condições para que o CBMMG preste serviços de qualidade na região, mediante a locação e adequação de imóvel, apto a sediar a Fração BM no citado município, conforme orientações do CBMMG. A adequação da edificação e a aquisição de materiais e equipamentos será conforme relatório espedido pela Diretoria de Logística e Finanças e que deverá ocorrer no prazo de 06 (seis) meses após a assinatura deste instrumento.;2021-04-13 00:00:00;2022-04-12 00:00:00;Encerrado ;https://drive.google.com/file/d/18FLoT-T-5LJ6UqAqvGslAAOnwVKVOcgu/view?usp=sharing;
2020;S/N;1400.01.0029909/2019-72;CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS;PREFEITURA MUNICIPAL DE ARACUAI;O estabelecer as intenções do CBMMG e do Município de Araçuaí/MG, em firmar um Instrumento Público Específico, com vistas à execução pelo CBMMG, dos Serviços de Prevenção e de Combate a Incêndio, Busca e Salvamento, Resgate e Defesa Civil no Município de Araçuaí/MG, impondo assim condições para que o CBMMG preste serviços de qualidade na região, mediante a construção da sede da Fração BM no Município de Araçuaí a cargo da Prefeitura Municipal, que deverá ocorrer no prazo de 24 (vinte e quatro) meses após a assinatura deste instrumento.;2020-06-24 00:00:00;2022-06-23 00:00:00;Encerrado ;https://drive.google.com/file/d/1Zt28FfwEyX--Q2pYMu4L4lHgmi8BNAoU/view?usp=sharing;
2020;6236;1400.01.0011363/2020-97_x000D_ 1400.01.0022777/2020-88_x000D_ 1400.01.0016068/2020-35;CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS;PREFEITURA MUNICIPAL DE ARAXA;Estabelecimento de condições de cooperação mútua entre os convenentes, visando a execução pelo CBMMG, dos Serviços de Prevenção e de Combate a Incêndios, Buscas e Salvamento, Resgate e Execução de Atividades de Defesa Civil no município de Araxá e região, visando ainda à efetiva e cada vez melhor manutenção da ordem de defesa social.;2020-10-08 00:00:00;2020-12-31 00:00:00;Encerrado ;https://drive.google.com/file/d/1g16IfdauwLyNTnjbF8xQzUGgecoaA_dV/view?usp=sharing;
2020;27;1400.01.0056548/2020-71;CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS;PREFEITURA MUNICIPAL DE ARAXA;Integração da Coordenadoria Municipal de Proteção e Defesa civil – CMPDEC e o Corpo de Bombeiros Militar de Minas Gerais – CBMMG na gestão, gerenciamento, coordenação e execução das ações de Defesa Civil no Município de Araxá.;2021-01-06 00:00:00;2021-12-31 00:00:00;Encerrado ;https://drive.google.com/file/d/1fuvfYDLCpL6eknWF4PA18hlT06u_v0VA/view?usp=sharing;
2020;4049;1400.01.0040497/2020-52;CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS;PREFEITURA MUNICIPAL DE BELO HORIZONTE;Oferta de treinamentos em ambiente virtual, que se realizará por meio do estabelecimento de vínculo de cooperação técnica entre as partes signatárias, com a finalidade de Prevenção e Combate a Incêndios em Canaviais, proporcionando aos instruendos condições técnicas para o combate aos princípios de incêndios e ao CBMMG um combate mais efetivo.;2020-10-08 00:00:00;2022-10-07 00:00:00;Encerrado ;https://drive.google.com/file/d/1__sLZ3ZmQxJfIsUZmfTeA3vcF-pSHnJN/view?usp=sharing;
2020;1;1400.01.0059692/2019-61_x000D_ 1400.01.0036206/2019-94_x000D_ 1400.01.0045401/2019-52;CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS;PREFEITURA MUNICIPAL DE CAPELINHA;Estabelecer as interações do CBMMG e do Município de Capelinha/MG, em firmar um Instrumento Público Específico, com vistas à execução pelo CBMMG, dos Serviços de Prevenção e de Combate a Incêndio, Busca e Salvamento, Atendimento Pré-hospitalar (Resgate) e Defesa Civil no Município, impondo assim condições para que o CBMMG preste serviços de qualidade na região, mediante a construção da sede de Fração BM na cidade de Capelinha a cargo da Prefeitura Municipal, que deverá ocorrer no prazo de 12 (doze) meses após a aasinatura deste instrumento.;2025-07-24 00:00:00;2026-07-23 00:00:00;Vigente;https://drive.google.com/file/d/1p5ls_g-Fa6x0KFatcqq8ZYlc5Q5uibaZ/view?usp=sharing;
2020;22040201;1400.01.0060527/2020-17;CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS;PREFEITURA MUNICIPAL DE CARANDAI;Estabelecer as intenções do CBMMG e do Município de Carandaí / MG, em firmar um Instrumento Público Específico, com vistas à execução pelo CBMMG, dos Serviços de Prevenção e de Combate a Incêndio, Busca e Salvamento, Resgate e Defesa Civil no Município de Carandaí / MG, impondo assim condições para que o CBMMG preste serviços de qualidade na região, mediante a construção da sede da Fração BM (Posto Avançado) no município de Carandaí a cargo da Prefeitura Municipal, que deverá ocorrer no prazo de 12 (doze) meses após a assinatura deste instrumento.;2020-12-15 00:00:00;2021-12-14 00:00:00;Encerrado ;https://drive.google.com/file/d/1jZN_1W0FNPDepUmn-w0WWpSu5J0g9xM5/view?usp=sharing;
2020;2;1400.01.0026247/2020-03;CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS;PREFEITURA MUNICIPAL DE GUANHAES;O estabelecimento de condições de cooperação mútua entre os convenentes, visando à execução pelo CBMMG, dos Serviços de Prevenção e de Combate a Incêndio, Busca e Salvamento, Resgate e Defesa Civil no Município de Guanhães e região, bem como o desenvolvimento das ações por parte da Prefeitura Municipal de Guanhães para a edificação e instalação da futura Fração do Corpo de Bombeiros Militar.;2020-05-26 00:00:00;2025-05-24 00:00:00;Encerrado ;https://drive.google.com/file/d/10tzjU4c4GS67X34HqecJud0_SgWIliS-/view?usp=sharing;
2020;1;1400.01.0065354/2019-59;CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS;PREFEITURA MUNICIPAL DE ITURAMA;Estabelecimento de coondições de cooperação mútua entre os convenentes, visandoo a execução, pelo CBMMG/8º BBM, dos Serviçõs de Prevenção e de Combate a Incêndio, Busca e Salvamento, Resgate e Ações de Defesa Civil no Municipio de Iturama e região.;2024-01-10 00:00:00;2025-01-09 00:00:00;Encerrado ;https://drive.google.com/file/d/1hRhfIppyJ0rKi53Rv02-_tUTLOqVb9Ej/view?usp=sharing;
